AGE,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,PERSONAL_INCOME,TARGET,Complaints,Answers
32,1,0,0,1,1,15000.0,0,1,0
37,1,0,1,0,1,6000.0,0,2,1
52,0,1,1,2,0,6000.0,0,1,0
25,1,0,1,0,0,10000.0,0,1,0
33,1,0,0,2,2,6000.0,1,1,0
63,0,1,0,0,0,7000.0,0,1,0
60,1,0,1,2,0,11000.0,0,1,0
59,0,1,0,4,0,18000.0,0,1,0
36,1,0,0,1,1,15000.0,0,1,0
53,0,1,0,0,0,4000.0,0,1,0
47,1,0,0,2,0,11000.0,0,1,0
24,1,0,1,1,1,7000.0,0,1,0
55,0,1,1,0,0,10000.0,0,1,0
24,1,0,1,1,1,13000.0,0,1,0
38,1,0,0,1,1,20000.0,0,1,0
54,0,1,1,1,1,13000.0,1,1,0
39,1,0,1,2,2,8000.0,0,2,1
27,1,0,1,0,0,15500.0,0,1,0
25,1,0,1,1,1,23000.0,0,1,0
56,0,1,1,1,0,10000.0,0,1,0
48,1,0,1,2,0,10000.0,1,1,0
48,1,0,1,0,0,15000.0,0,1,0
38,1,0,0,2,1,25000.0,0,2,1
44,1,0,0,1,1,30000.0,0,1,0
41,1,0,0,1,1,8000.0,0,1,0
34,1,0,1,2,2,10000.0,0,1,0
49,1,0,0,0,0,9000.0,0,1,0
29,1,0,0,2,2,14500.0,0,2,1
44,1,0,1,1,1,10000.0,0,2,1
26,1,0,0,0,0,10000.0,0,1,1
39,1,0,1,0,0,8000.0,0,1,0
35,1,0,1,0,0,11000.0,0,1,0
27,1,0,0,0,0,20000.0,0,1,0
22,1,0,0,0,0,9500.0,0,1,0
26,1,0,0,0,0,25000.0,0,1,0
45,1,0,1,2,1,8500.0,0,1,0
40,1,0,1,2,0,25000.0,0,1,0
27,1,0,0,1,1,20000.0,0,1,0
54,1,1,1,2,0,12000.0,1,1,0
43,1,0,0,1,1,18000.0,0,1,0
28,1,0,0,1,1,28000.0,0,1,0
26,1,0,0,0,0,18000.0,0,2,0
36,1,0,1,1,1,7000.0,1,1,0
52,1,0,0,2,0,25000.0,0,2,2
28,1,0,1,0,0,6000.0,1,1,0
44,1,0,1,1,1,11200.0,0,1,0
54,1,0,1,4,1,6000.0,0,1,0
59,0,1,1,0,0,6300.0,0,1,0
22,1,0,1,0,0,7000.0,0,1,0
37,1,0,1,2,1,10000.0,0,1,0
48,0,1,0,2,2,6800.0,0,1,0
36,1,0,1,1,1,10000.0,0,1,0
45,1,0,1,2,0,15000.0,0,2,0
31,1,0,1,1,1,8000.0,0,1,0
37,0,1,1,0,0,8400.0,0,1,0
46,1,0,1,3,0,8000.0,1,1,0
35,1,0,1,2,2,10000.0,0,1,0
29,1,0,1,1,1,15000.0,0,2,1
29,1,0,0,0,0,23000.0,0,1,0
31,1,0,1,1,1,12000.0,0,1,0
62,0,1,1,0,0,7000.0,0,1,0
23,1,0,1,0,0,13000.0,0,1,0
55,1,0,1,2,0,6000.0,0,1,0
51,1,0,1,2,0,10000.0,0,1,0
31,0,1,1,0,0,8000.0,0,2,1
34,1,0,1,1,1,8000.0,0,1,0
26,1,0,0,0,0,11000.0,1,1,0
63,0,1,1,2,0,8000.0,0,1,0
47,1,0,1,1,1,7500.0,0,1,0
39,1,0,0,2,2,27000.0,0,1,0
27,1,0,1,1,1,16000.0,0,1,0
63,1,1,1,2,0,13000.0,0,2,1
52,1,0,0,0,0,8000.0,0,2,1
30,1,0,0,1,1,8500.0,1,1,0
35,1,0,0,2,2,7000.0,0,1,0
30,1,0,1,2,2,9800.0,0,2,1
33,1,0,0,0,0,9500.0,1,1,0
61,0,1,0,2,0,9000.0,0,1,0
23,1,0,0,1,1,9500.0,0,1,0
56,0,1,1,0,0,5000.0,0,2,1
42,1,0,1,0,1,15000.0,0,2,1
43,1,0,1,2,2,15000.0,0,1,0
27,1,0,1,1,1,5339.0,0,1,0
30,0,1,1,2,2,8000.0,0,4,3
43,1,0,0,2,2,17000.0,0,1,0
38,1,0,1,2,2,8000.0,0,1,1
59,0,1,1,1,0,5000.0,0,1,0
39,1,0,1,1,1,6000.0,0,1,0
61,0,1,1,1,0,7000.0,0,1,0
48,1,0,1,0,0,10000.0,0,1,0
29,1,0,1,1,1,8000.0,0,1,0
37,1,0,1,2,0,7000.0,0,1,0
53,1,0,1,2,0,8000.0,0,2,2
49,1,0,1,2,0,13000.0,0,1,0
61,0,1,0,3,0,7000.0,0,1,0
44,1,0,0,3,1,12500.0,1,1,0
41,1,0,1,2,0,15000.0,1,1,0
42,1,0,1,2,1,15000.0,0,1,0
59,0,1,0,2,0,10000.0,0,1,1
27,1,0,1,2,2,8000.0,0,1,0
33,1,0,1,1,1,7000.0,0,1,0
59,1,1,0,2,0,12000.0,1,1,0
23,1,0,0,0,0,20000.0,0,1,0
57,1,0,1,0,0,15000.0,0,1,0
25,1,0,1,0,0,8000.0,0,2,1
28,1,0,0,1,1,16000.0,0,1,0
23,1,0,1,1,1,10000.0,0,1,0
53,1,1,1,2,0,17000.0,0,1,1
44,1,0,1,2,2,7000.0,0,2,2
61,1,0,0,0,0,6000.0,0,1,0
34,1,0,1,2,2,5000.0,0,1,0
26,1,0,1,1,1,13000.0,0,1,0
26,1,0,1,1,1,8000.0,1,1,0
44,1,0,0,3,3,10000.0,0,1,0
51,1,0,1,1,0,13000.0,0,1,0
26,1,0,0,0,0,20000.0,0,2,1
46,1,0,1,0,0,4000.0,0,1,0
50,1,0,1,1,1,9000.0,0,1,0
61,0,1,0,0,0,7600.0,0,1,0
58,0,1,0,2,0,8500.0,0,1,0
41,1,0,1,2,2,8000.0,0,2,1
44,1,0,1,2,0,10000.0,0,2,1
26,1,0,1,0,0,13000.0,0,1,0
47,1,0,1,3,1,14000.0,0,2,1
48,1,0,0,0,0,10000.0,0,1,0
59,0,1,1,0,0,10000.0,0,1,0
33,1,0,0,1,1,20000.0,0,1,0
33,1,0,1,0,0,9000.0,0,1,0
25,1,0,1,2,2,12000.0,0,1,0
26,1,0,1,0,0,9500.0,0,1,0
54,1,0,1,2,0,17000.0,0,1,1
37,1,0,0,1,1,15000.0,1,1,0
48,1,0,1,2,0,13500.0,0,1,0
37,1,0,1,2,1,15000.0,0,1,0
56,1,0,1,3,0,8000.0,0,2,2
28,1,0,1,1,1,15000.0,0,1,0
49,1,0,1,1,0,10000.0,1,3,1
30,1,0,1,1,1,10000.0,0,2,1
45,1,0,0,2,2,10000.0,1,1,0
35,1,0,1,0,0,12000.0,0,1,0
26,1,0,1,0,0,8000.0,0,1,0
28,1,0,0,1,1,10000.0,1,1,0
35,1,0,0,0,0,15000.0,0,1,0
42,1,0,0,2,2,18000.0,0,2,1
51,1,0,1,0,0,17000.0,0,1,0
47,1,0,1,2,0,8000.0,0,1,1
41,1,0,0,0,0,33000.0,1,1,0
30,1,0,0,1,1,11000.0,0,2,1
26,1,0,1,1,1,12000.0,0,1,0
55,0,1,1,2,0,7500.0,0,1,0
64,1,0,1,1,0,13000.0,0,1,0
28,1,0,0,1,1,15000.0,0,1,0
50,1,0,1,0,0,15500.0,0,1,0
55,1,0,0,2,0,7000.0,0,1,0
25,1,0,0,1,1,17000.0,1,1,1
24,1,0,1,0,0,8300.0,0,1,0
39,1,0,0,2,2,20000.0,1,1,0
39,1,0,1,2,1,7000.0,0,1,0
30,1,0,1,1,1,15000.0,1,2,1
47,1,0,1,1,1,7500.0,0,1,1
50,1,0,1,2,0,16000.0,0,2,1
46,1,0,0,2,1,20000.0,0,1,1
27,1,0,0,0,0,18000.0,0,2,1
22,1,0,0,0,0,16000.0,0,1,0
39,1,0,0,1,1,22000.0,0,2,1
43,1,0,1,1,1,12000.0,0,3,2
51,1,1,1,0,0,12000.0,0,1,0
23,1,0,0,0,0,13000.0,0,1,0
53,1,0,0,1,0,12000.0,0,2,1
33,1,0,0,1,1,25000.0,0,1,1
55,1,1,1,1,0,14000.0,0,1,0
22,1,0,0,0,0,15000.0,0,1,0
25,1,0,0,0,0,8000.0,0,1,1
59,0,1,1,2,0,9000.0,0,2,1
53,1,0,1,2,0,12000.0,0,1,0
53,0,1,1,3,0,8000.0,0,1,0
44,1,0,1,0,0,20000.0,0,1,0
27,1,0,0,1,1,9000.0,1,2,1
38,1,0,0,1,0,20000.0,0,1,0
35,1,0,1,1,1,5500.0,0,1,0
57,0,1,1,2,0,16000.0,0,1,0
53,1,0,0,2,0,9000.0,0,1,0
61,1,0,1,0,0,17000.0,1,1,0
49,1,0,0,1,1,20000.0,1,1,0
26,1,0,1,1,1,26000.0,1,1,0
40,1,0,0,1,1,15000.0,0,2,0
33,1,0,1,1,1,9000.0,0,1,0
55,1,0,0,5,0,6500.0,1,3,2
63,0,1,1,0,0,11000.0,0,1,0
56,0,1,1,3,0,11000.0,0,1,0
33,1,0,1,1,1,5500.0,0,1,0
52,1,0,1,2,0,9000.0,0,1,0
42,1,0,0,1,1,20000.0,0,2,1
44,1,0,0,1,0,7000.0,0,1,0
50,1,0,0,3,3,14000.0,0,1,0
46,1,0,1,0,0,7000.0,0,1,0
51,1,0,1,2,0,7500.0,0,2,1
40,1,0,1,1,1,10000.0,0,1,0
30,1,0,1,2,2,11000.0,0,1,0
49,1,0,1,1,1,8000.0,0,2,1
56,0,1,1,2,0,11000.0,0,1,0
62,1,1,1,1,0,15000.0,0,2,1
58,1,1,1,0,0,23000.0,0,1,0
30,1,0,1,1,1,6000.0,1,1,0
30,1,0,0,1,1,15000.0,0,1,0
22,1,0,1,0,0,9000.0,0,1,0
46,1,0,1,0,0,10000.0,0,1,0
46,1,0,1,2,1,15000.0,0,1,0
27,1,0,0,2,2,5800.0,0,1,1
35,1,0,1,1,1,10000.0,0,1,0
34,1,0,0,1,1,15000.0,0,1,0
56,1,1,1,2,0,16000.0,0,2,0
50,1,0,1,1,0,11000.0,0,2,1
43,1,0,1,3,1,6000.0,0,1,0
57,0,1,1,3,0,9200.0,0,1,0
40,1,0,1,1,1,12000.0,0,1,0
22,1,0,1,1,1,8000.0,0,1,1
38,1,0,0,2,2,14000.0,0,1,1
59,1,0,1,0,0,18000.0,0,1,0
53,1,0,1,3,1,23000.0,0,1,0
26,1,0,0,1,1,20000.0,0,2,1
47,1,0,0,0,0,10000.0,0,1,0
26,1,0,1,1,1,8000.0,0,2,1
42,1,0,1,2,1,15000.0,1,1,0
65,1,1,1,0,0,11000.0,0,1,0
50,1,0,1,2,2,12000.0,0,1,0
38,1,0,1,2,2,7000.0,0,1,1
55,0,1,1,4,0,5000.0,0,1,0
51,0,1,0,1,0,4330.0,0,1,0
24,1,0,1,0,0,10000.0,0,1,0
55,0,1,1,1,1,7101.0,0,1,0
45,1,0,1,2,1,10000.0,0,1,0
47,1,0,1,0,0,10000.0,1,1,0
35,1,0,1,2,2,15000.0,1,1,0
38,1,0,0,1,1,20000.0,0,3,2
24,1,0,1,0,0,10000.0,0,1,0
38,1,0,0,1,1,12000.0,0,1,0
37,1,0,0,1,1,9000.0,0,2,1
29,1,0,1,1,1,25000.0,0,1,0
34,1,0,0,2,3,16000.0,1,1,0
40,1,0,1,2,2,10000.0,1,2,1
25,1,0,0,0,0,20000.0,0,1,0
35,1,0,1,2,2,12000.0,0,2,1
37,1,0,1,1,1,9500.0,0,3,2
25,1,0,1,0,0,23000.0,0,1,0
49,1,0,1,0,0,11000.0,0,1,0
24,1,0,1,1,1,9000.0,1,1,1
56,0,1,1,0,0,15000.0,0,1,0
54,0,1,1,3,0,5000.0,0,4,3
62,0,1,0,1,0,11000.0,0,1,0
40,1,0,1,1,0,12000.0,0,1,0
28,1,0,0,0,0,13000.0,0,1,0
24,1,0,1,0,0,7000.0,0,1,0
56,0,1,1,1,0,8000.0,0,2,1
36,1,0,1,1,1,10000.0,0,1,0
38,1,0,0,3,3,8000.0,0,1,0
42,0,1,1,1,0,10000.0,0,1,0
58,0,1,1,0,0,20000.0,1,1,0
35,1,0,1,1,1,20000.0,1,1,0
24,1,0,1,0,0,8000.0,0,1,0
55,1,0,0,0,0,20000.0,0,1,0
50,1,0,0,7,7,24000.0,0,1,0
57,1,0,1,2,0,14000.0,0,2,2
57,0,1,1,1,1,8700.0,0,3,2
26,1,0,1,0,0,25000.0,1,1,0
33,1,0,1,2,2,7000.0,0,1,0
51,1,0,1,1,0,14000.0,0,1,0
52,1,0,1,2,0,20000.0,0,1,0
34,1,1,1,1,0,17800.0,0,1,0
29,1,0,1,1,1,12000.0,0,2,1
32,1,0,1,2,2,15000.0,1,1,0
52,1,0,1,0,0,35000.0,0,1,0
59,0,1,1,2,1,17500.0,0,1,0
34,1,0,1,2,2,8500.0,0,1,0
33,1,0,1,2,2,8900.0,1,1,0
62,1,1,0,0,0,13000.0,0,2,1
24,1,0,0,0,0,8000.0,0,2,1
24,1,0,1,0,0,9500.0,0,2,0
31,1,0,1,0,0,25000.0,1,1,0
23,1,0,1,0,0,12000.0,0,1,0
32,1,0,1,2,2,10000.0,1,1,0
42,1,0,1,1,0,13000.0,0,2,1
24,1,0,1,1,1,6000.0,0,1,0
55,1,1,1,0,0,13000.0,0,2,2
44,1,0,1,1,1,8500.0,0,3,2
41,1,0,0,0,0,15000.0,0,1,0
47,1,0,1,1,0,9000.0,0,1,0
42,1,0,0,0,0,7500.0,0,1,0
24,1,0,1,1,1,12000.0,0,1,1
28,1,0,0,0,0,13000.0,0,1,1
25,1,0,1,1,1,9000.0,0,1,0
38,1,0,1,1,1,28000.0,0,2,1
49,1,0,1,2,0,11000.0,0,2,1
55,1,0,1,2,0,9000.0,0,1,0
32,1,0,1,0,0,25000.0,0,1,0
35,1,0,1,1,1,8000.0,0,2,1
49,1,0,0,2,1,25000.0,0,1,0
37,1,0,1,2,2,8000.0,0,1,1
53,1,1,1,1,1,9000.0,0,2,1
27,1,0,0,1,1,16000.0,0,1,0
26,1,0,1,1,1,10000.0,0,1,0
47,1,0,0,0,0,12000.0,0,3,2
24,1,0,1,0,0,15000.0,0,1,0
45,1,0,0,2,2,20000.0,0,2,2
35,1,0,1,2,2,10000.0,0,2,2
50,1,0,1,0,0,24000.0,1,2,1
47,1,0,1,1,0,10000.0,0,1,0
57,1,1,1,1,0,10000.0,0,1,0
28,1,0,1,1,1,12000.0,0,2,1
26,1,0,1,0,0,12000.0,0,1,0
41,1,0,1,2,2,8500.0,0,2,1
24,1,0,1,0,0,8000.0,0,1,0
48,1,0,0,0,0,25000.0,0,1,0
42,1,0,1,3,1,8000.0,0,1,0
61,1,1,1,0,0,15000.0,0,3,2
25,1,0,1,2,2,15000.0,0,1,0
34,1,0,1,3,2,16000.0,0,1,0
36,1,0,1,2,2,12000.0,1,1,1
56,0,1,1,2,0,9000.0,0,2,1
59,0,1,1,0,0,15000.0,0,1,0
35,1,0,0,2,2,20000.0,0,1,0
58,1,1,1,1,0,15000.0,0,1,0
52,1,0,0,0,0,10000.0,1,2,2
48,1,0,1,1,0,18000.0,0,1,0
37,1,0,1,1,1,20000.0,0,1,0
33,1,0,0,2,2,25000.0,0,1,0
24,1,0,1,0,0,10000.0,1,2,0
59,1,0,0,3,1,8000.0,0,1,0
54,1,0,1,2,0,11000.0,0,1,0
56,0,1,1,3,0,10000.0,0,1,0
24,1,0,1,2,0,12000.0,0,1,0
46,1,0,1,1,0,17000.0,0,2,0
61,0,1,1,3,0,9000.0,0,1,0
42,1,0,1,1,0,15000.0,0,3,2
37,1,0,1,1,0,20000.0,0,1,0
42,1,0,1,2,1,9000.0,1,1,1
29,1,0,0,2,2,10000.0,0,1,1
37,1,0,1,0,0,11000.0,0,1,0
26,1,0,0,0,0,16700.0,1,1,0
36,1,0,1,2,2,8000.0,1,1,0
43,1,0,1,2,2,10000.0,0,1,0
54,1,0,1,1,0,9000.0,0,1,0
54,1,0,0,0,0,15000.0,0,1,0
43,1,0,1,3,2,8000.0,1,1,0
50,1,0,1,0,0,13000.0,0,2,1
46,1,0,1,0,0,4340.0,0,1,0
49,1,0,1,2,0,7000.0,0,1,0
59,0,1,1,0,0,14000.0,0,1,0
24,1,0,1,0,0,11000.0,1,1,0
22,1,0,0,0,0,6500.0,0,1,0
29,1,0,0,1,1,23000.0,1,1,0
55,1,0,0,2,2,13000.0,0,1,0
57,1,1,0,2,0,30000.0,0,1,0
48,1,0,1,2,0,14000.0,0,1,0
44,1,0,1,1,1,8200.0,0,1,0
58,1,0,1,1,0,16000.0,0,2,1
23,1,0,1,1,1,25000.0,1,1,0
55,1,0,1,0,0,15000.0,0,1,0
45,1,0,1,2,0,8000.0,1,1,0
52,0,1,1,0,0,8400.0,0,1,0
34,1,0,0,2,2,10000.0,0,1,0
41,1,0,1,0,0,7000.0,0,1,0
61,0,1,1,10,0,7300.0,0,1,1
42,1,0,1,2,2,15000.0,0,1,0
56,0,1,1,0,0,11500.0,0,1,0
52,1,0,1,2,0,15000.0,0,1,0
54,1,0,1,1,0,12000.0,0,2,1
51,1,0,1,0,0,10000.0,0,1,0
58,0,1,1,2,0,7200.0,0,1,0
47,1,0,1,2,1,13000.0,0,1,0
30,1,0,1,1,1,11000.0,0,1,0
39,1,0,1,1,0,4500.0,0,1,0
45,1,0,0,2,1,18000.0,0,1,0
29,1,0,0,0,0,13500.0,0,1,0
38,1,0,0,2,2,11000.0,0,2,1
48,1,0,1,2,0,12000.0,0,1,0
22,1,0,1,0,0,10000.0,0,1,1
45,1,0,1,2,2,12000.0,0,2,1
29,1,0,1,1,1,4000.0,0,1,0
34,1,0,1,2,2,19000.0,0,1,0
24,1,0,1,0,0,8000.0,0,1,1
46,1,0,1,1,1,8000.0,0,1,0
22,1,0,0,0,0,12000.0,0,2,0
27,1,0,0,1,1,17000.0,0,1,0
51,0,1,1,0,0,5000.0,0,1,0
27,1,0,1,1,1,19000.0,0,1,1
45,1,0,1,2,2,8000.0,0,1,0
42,1,0,1,0,0,15000.0,1,1,0
36,1,0,1,2,2,10000.0,0,1,0
59,0,1,1,2,0,8000.0,0,1,0
61,0,1,1,2,0,5100.0,0,1,0
34,1,0,0,3,3,12000.0,0,1,0
59,1,1,1,0,0,15000.0,0,1,0
30,1,0,0,2,2,16000.0,0,1,0
37,1,0,1,1,1,8500.0,0,1,1
58,1,0,1,0,0,18000.0,1,1,0
24,1,0,1,0,0,11000.0,0,1,0
36,1,0,0,2,2,14000.0,0,2,1
49,1,1,0,2,0,15000.0,0,2,0
26,1,0,0,1,1,9000.0,0,2,1
32,1,0,0,2,2,15200.0,0,1,1
48,1,0,1,2,0,25000.0,1,2,1
47,1,0,0,3,1,20000.0,0,2,1
44,1,0,1,0,0,9500.0,0,2,0
58,0,1,1,0,0,8000.0,0,1,0
32,1,0,0,2,2,18000.0,0,2,2
42,1,0,1,2,1,8000.0,0,1,0
41,1,0,1,0,0,11000.0,0,1,0
56,1,1,1,4,0,20000.0,0,1,0
56,1,0,1,2,0,14000.0,0,1,0
51,1,0,1,4,0,16000.0,0,2,1
39,1,0,1,1,1,15000.0,0,1,0
54,1,1,1,4,1,16800.0,1,1,0
57,0,1,1,0,0,9000.0,0,1,0
30,1,0,0,1,1,8000.0,0,2,0
56,0,1,1,0,0,5000.0,0,1,0
54,0,1,1,0,0,5500.0,0,1,0
38,1,0,1,2,2,6000.0,1,1,0
60,0,1,1,2,0,6200.0,0,1,1
57,0,1,1,0,0,7000.0,0,1,0
23,1,0,0,0,0,18000.0,0,1,0
48,0,1,1,0,0,4000.0,0,2,2
37,1,0,1,1,1,4700.0,0,2,1
39,1,0,1,0,0,6000.0,0,1,0
27,1,0,1,1,1,30000.0,0,2,2
22,1,0,1,1,1,5500.0,0,1,0
30,1,0,0,0,0,5000.0,0,1,0
50,1,0,1,3,0,7000.0,0,1,0
58,0,1,1,0,0,6000.0,0,1,0
27,1,0,1,0,0,7000.0,0,2,1
49,1,0,1,0,0,6000.0,0,1,0
32,1,0,1,1,0,7000.0,0,1,0
44,0,1,0,2,2,6500.0,0,3,2
30,1,0,1,2,2,6000.0,0,2,0
47,1,0,1,2,0,6500.0,0,2,1
54,1,0,1,2,0,4000.0,0,1,0
46,1,0,1,0,0,5600.0,0,1,0
55,0,1,1,0,0,5000.0,0,1,1
40,1,0,1,2,1,5000.0,0,2,1
58,0,1,1,3,0,6500.0,0,1,0
56,0,1,1,2,0,6400.0,0,1,1
63,0,1,0,0,0,5000.0,0,2,1
44,1,0,1,2,1,5000.0,0,1,1
41,1,0,1,2,1,7000.0,0,2,0
40,1,0,1,3,3,6000.0,0,1,0
58,0,1,1,1,1,6000.0,0,1,0
24,1,0,0,0,0,18000.0,0,2,1
61,0,1,1,2,0,8900.0,0,1,1
35,1,0,1,2,2,4500.0,0,2,0
36,1,0,0,2,2,7000.0,0,3,2
62,0,1,0,2,0,7000.0,0,1,0
47,1,0,1,0,0,6000.0,0,1,0
57,0,1,1,0,0,5200.0,0,1,0
24,1,0,1,0,0,6000.0,0,1,1
45,1,0,1,2,0,6000.0,0,1,0
26,1,0,1,1,1,7000.0,0,1,0
26,1,0,1,1,1,6000.0,0,1,0
41,1,0,1,5,6,14000.0,1,1,0
56,0,1,1,0,0,5000.0,0,3,2
25,1,0,1,1,1,16500.0,0,1,0
55,1,0,1,2,0,17000.0,0,1,1
26,1,0,1,0,0,6800.0,0,2,1
36,1,0,0,0,0,6500.0,0,2,0
23,1,0,1,0,0,7000.0,0,1,0
58,0,1,1,2,0,6000.0,0,1,0
24,1,0,1,0,0,7000.0,0,1,0
55,1,0,0,3,1,15000.0,0,3,2
56,0,1,1,3,0,5000.0,0,1,0
38,1,0,1,1,2,7000.0,0,2,1
46,0,1,1,1,1,5000.0,0,1,0
24,1,0,1,2,2,4500.0,0,1,0
48,1,0,1,1,0,7000.0,0,1,1
65,0,1,1,1,0,6500.0,0,1,0
41,1,0,1,0,0,6000.0,0,1,0
57,0,1,1,3,0,5000.0,0,1,1
56,0,1,0,2,0,4500.0,0,2,2
30,1,0,1,1,1,6500.0,1,2,2
60,0,1,1,5,0,5500.0,0,1,0
58,0,1,1,3,0,2800.0,0,2,2
58,1,0,1,5,0,6500.0,0,1,0
39,1,0,0,1,1,7000.0,0,1,0
23,1,0,1,2,2,7000.0,0,1,0
22,1,0,1,0,0,18000.0,0,1,1
51,1,0,1,4,1,7000.0,0,1,0
56,0,1,1,4,0,6500.0,0,1,0
58,1,0,1,1,0,7000.0,0,3,2
41,1,0,1,1,1,6000.0,0,1,0
37,1,0,1,2,2,7000.0,1,1,0
56,0,1,1,0,0,6000.0,0,1,0
50,1,0,1,0,0,6000.0,0,1,0
38,1,0,1,1,1,6500.0,1,2,1
23,1,0,1,1,1,5300.0,0,1,0
48,1,0,1,1,1,5000.0,0,1,0
52,1,0,1,2,0,6000.0,0,1,1
56,0,1,1,0,0,5000.0,0,1,1
60,0,1,1,2,0,6000.0,0,1,0
30,1,0,1,1,1,6400.0,0,2,1
56,0,1,1,2,0,5500.0,0,1,0
63,0,1,1,2,0,6000.0,0,2,1
28,1,0,1,0,0,30000.0,1,1,0
56,0,1,1,1,0,4700.0,0,1,0
41,1,0,1,1,1,7000.0,0,2,1
50,1,0,1,0,0,4000.0,0,1,0
62,0,1,1,1,0,6000.0,0,1,0
25,1,0,1,1,1,7000.0,0,1,0
26,1,0,1,0,0,8000.0,0,1,0
22,1,0,1,0,0,6000.0,0,1,1
61,0,1,1,0,0,7000.0,0,4,3
25,1,0,1,1,1,27000.0,0,1,0
52,1,1,1,1,1,7000.0,0,1,0
40,0,1,0,2,2,6500.0,0,1,0
26,1,0,1,0,0,7000.0,0,1,0
46,1,0,1,2,1,6000.0,0,1,0
53,1,0,1,2,0,6000.0,0,2,1
36,1,0,1,1,1,6100.0,0,1,0
39,1,0,1,0,0,6000.0,1,1,0
65,0,1,1,0,0,7000.0,0,1,0
58,1,1,1,2,0,6000.0,0,1,0
57,0,1,1,0,0,5200.0,0,1,0
63,0,1,1,0,0,5000.0,0,2,1
24,1,0,1,1,1,6200.0,0,1,0
62,1,1,1,3,0,9200.0,1,1,0
41,1,0,1,2,2,7000.0,0,1,0
53,0,1,1,7,1,4400.0,0,1,0
46,1,0,1,0,0,5700.0,0,1,0
64,0,1,1,0,0,7000.0,0,1,0
26,1,0,0,1,1,6000.0,0,2,2
33,1,0,0,2,2,7000.0,0,1,1
34,1,0,1,1,1,6000.0,0,5,3
55,1,0,1,0,0,10000.0,0,1,0
60,0,1,0,0,0,4500.0,0,1,0
56,0,1,1,0,0,7000.0,0,2,1
60,0,1,1,0,0,6100.0,0,1,0
33,1,0,1,2,2,7000.0,0,1,0
27,1,0,0,1,2,7000.0,0,1,0
62,0,1,0,3,0,7220.0,0,1,1
22,1,0,1,1,1,4300.0,0,1,0
45,1,0,1,0,0,7000.0,0,1,0
59,0,1,1,0,0,6000.0,0,1,0
46,1,0,1,2,0,7000.0,0,1,1
53,1,0,1,0,0,5000.0,0,1,1
42,1,0,1,1,0,7000.0,1,1,0
24,1,0,1,1,1,6000.0,0,1,1
37,1,0,0,1,2,7000.0,0,1,1
43,1,0,1,0,0,6000.0,0,1,0
50,0,1,0,1,0,7000.0,0,1,0
62,0,1,1,0,0,5100.0,0,2,1
28,1,0,1,0,0,7000.0,0,1,0
42,1,0,1,1,1,5300.0,0,2,2
30,1,0,1,0,0,7200.0,0,3,2
38,1,0,1,2,2,7000.0,0,1,0
61,0,1,1,0,0,24000.0,0,1,0
62,0,1,1,0,0,7000.0,0,2,1
52,0,1,1,0,0,4500.0,0,1,0
36,1,0,1,2,2,4500.0,0,1,1
61,0,1,1,1,0,5000.0,0,2,1
54,1,0,1,0,0,7000.0,0,1,0
24,1,0,1,0,0,8000.0,1,1,0
43,1,0,1,2,2,7600.0,0,1,0
37,1,0,1,2,2,4500.0,0,2,0
60,0,1,1,2,0,6500.0,0,1,0
31,1,0,1,1,1,6000.0,0,2,1
28,1,0,1,1,1,5000.0,0,2,2
51,1,0,1,0,0,6000.0,0,1,0
25,1,0,1,1,1,12000.0,0,2,1
23,1,0,1,0,0,5000.0,0,1,0
42,1,0,1,0,0,7000.0,0,1,0
57,0,1,1,0,0,5500.0,0,1,1
53,1,0,1,1,0,4300.0,0,1,0
36,1,0,1,2,2,6000.0,0,2,1
49,1,0,1,0,0,4500.0,1,1,0
59,1,1,1,3,0,13500.0,0,2,1
44,1,0,1,1,1,5000.0,0,2,1
56,1,0,0,2,1,6000.0,1,1,0
23,1,0,1,1,1,7000.0,0,1,1
49,1,0,1,0,0,7000.0,0,1,0
46,1,0,1,0,0,7000.0,0,3,2
22,1,0,1,0,0,7000.0,0,1,0
59,0,1,1,0,0,6000.0,0,1,0
57,0,1,1,5,2,6000.0,0,1,0
23,1,0,1,0,0,10000.0,0,1,0
35,1,0,0,1,1,5600.0,0,1,0
57,0,1,1,0,0,6359.0,0,1,0
58,0,1,1,5,1,5350.0,0,2,1
40,1,0,1,1,1,6000.0,0,1,0
60,0,1,1,0,0,5000.0,0,2,2
43,1,0,1,3,1,5000.0,0,1,1
44,1,0,1,0,0,7000.0,0,1,0
43,1,0,1,1,1,5200.0,1,1,0
23,1,0,1,1,1,4000.0,0,1,0
44,0,1,1,3,1,6000.0,0,2,1
44,1,0,1,0,0,7000.0,0,1,1
43,1,0,1,1,1,7000.0,0,1,0
22,1,0,1,0,0,7000.0,0,1,0
34,1,0,1,2,2,5500.0,1,2,1
56,0,1,1,3,0,7000.0,0,1,0
24,1,0,1,2,2,4000.0,1,1,0
32,1,0,1,1,1,4000.0,0,2,1
40,0,1,1,2,2,6000.0,0,1,0
32,1,0,1,0,0,5000.0,0,2,1
41,1,0,1,2,2,5000.0,0,1,1
48,1,0,1,2,0,5100.0,0,1,0
63,0,1,1,2,0,5000.0,0,1,0
43,1,0,1,1,1,7000.0,0,2,1
